latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
36.0,114.25,83.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-01-14T22:00,0.4,0.00,0.00,0.00,0.67,297,1.70,0.0
2025-01-14T23:00,-3.3,0.00,0.00,0.00,1.20,287,2.00,0.0
2025-01-15T00:00,-3.3,0.00,0.00,0.00,1.53,289,2.30,0.0
2025-01-15T01:00,-4.3,0.00,0.00,0.00,1.66,303,2.40,0.0
2025-01-15T02:00,-4.4,0.00,0.00,0.00,1.86,329,2.60,0.0
2025-01-15T03:00,-4.1,0.00,0.00,0.00,1.76,355,3.30,0.0
2025-01-15T04:00,-5.4,0.00,0.00,0.00,1.51,6,3.00,0.0
2025-01-15T05:00,-5.3,0.00,0.00,0.00,1.66,16,2.50,0.0
2025-01-15T06:00,-5.9,0.00,0.00,0.00,0.96,298,1.20,0.0
2025-01-15T07:00,-7.0,0.00,0.00,0.00,0.66,279,1.90,0.0
2025-01-15T08:00,-6.9,0.00,0.00,0.00,0.72,236,2.30,7.0
2025-01-15T09:00,-5.4,0.00,0.00,0.00,1.30,196,4.40,125.0
2025-01-15T10:00,1.7,0.00,0.00,0.00,1.95,180,6.10,299.0
2025-01-15T11:00,1.9,0.00,0.00,0.00,2.40,176,7.40,448.0
2025-01-15T12:00,2.1,0.00,0.00,0.00,2.70,180,8.10,545.0
2025-01-15T13:00,5.5,0.00,0.00,0.00,3.05,183,8.20,581.0
2025-01-15T14:00,5.8,0.00,0.00,0.00,3.36,185,8.00,550.0
2025-01-15T15:00,6.2,0.00,0.00,0.00,3.41,184,7.60,457.0
2025-01-15T16:00,6.3,0.00,0.00,0.00,3.45,178,7.20,312.0
2025-01-15T17:00,6.4,0.00,0.00,0.00,2.91,161,5.40,139.0
2025-01-15T18:00,1.8,0.00,0.00,0.00,3.46,176,5.50,11.0
2025-01-15T19:00,0.9,0.00,0.00,0.00,3.17,196,5.50,0.0
2025-01-15T20:00,0.6,0.00,0.00,0.00,2.31,210,4.70,0.0
2025-01-15T21:00,-0.3,0.00,0.00,0.00,2.30,228,4.30,0.0
2025-01-15T22:00,-1.1,0.00,0.00,0.00,2.21,242,4.00,0.0
2025-01-15T23:00,-3.2,0.00,0.00,0.00,2.15,252,3.80,0.0
2025-01-16T00:00,-3.3,0.00,0.00,0.00,2.11,263,3.70,0.0
2025-01-16T01:00,-3.6,0.00,0.00,0.00,2.10,273,3.70,0.0
2025-01-16T02:00,-3.8,0.00,0.00,0.00,2.11,277,3.70,0.0
2025-01-16T03:00,-3.8,0.00,0.00,0.00,2.07,278,3.70,0.0
2025-01-16T04:00,-4.8,0.00,0.00,0.00,2.02,279,3.60,0.0
2025-01-16T05:00,-4.4,0.00,0.00,0.00,2.02,277,3.50,0.0
2025-01-16T06:00,-4.8,0.00,0.00,0.00,2.11,275,3.30,0.0
2025-01-16T07:00,-4.6,0.00,0.00,0.00,1.96,276,3.30,0.0
2025-01-16T08:00,-4.7,0.00,0.00,0.00,2.06,276,3.40,7.0
2025-01-16T09:00,-2.0,0.00,0.00,0.00,1.95,283,4.00,127.0
2025-01-16T10:00,6.0,0.00,0.00,0.00,1.20,315,3.50,302.0
2025-01-16T11:00,6.7,0.00,0.00,0.00,1.42,350,3.90,449.0
2025-01-16T12:00,6.9,0.00,0.00,0.00,2.06,14,4.50,546.0
2025-01-16T13:00,10.8,0.00,0.00,0.00,2.43,32,5.40,580.0
2025-01-16T14:00,10.6,0.00,0.00,0.00,2.51,46,5.70,549.0
2025-01-16T15:00,10.6,0.00,0.00,0.00,2.36,54,5.80,456.0
2025-01-16T16:00,9.9,0.00,0.00,0.00,2.26,65,4.90,312.0
2025-01-16T17:00,9.6,0.00,0.00,0.00,2.28,81,3.20,140.0
2025-01-16T18:00,2.8,0.00,0.00,0.00,2.75,91,3.90,12.0
2025-01-16T19:00,2.9,0.00,0.00,0.00,1.61,95,3.00,0.0
2025-01-16T20:00,5.1,0.00,0.00,0.00,0.83,33,1.90,0.0
2025-01-16T21:00,4.9,0.00,0.00,0.00,0.46,319,1.30,0.0
2025-01-16T22:00,2.7,0.00,0.00,0.00,0.32,288,1.20,0.0
2025-01-16T23:00,-1.5,0.00,0.00,0.00,0.55,270,1.10,0.0
2025-01-17T00:00,-2.0,0.00,0.00,0.00,0.70,270,1.20,0.0
2025-01-17T01:00,-2.1,0.00,0.00,0.00,1.01,261,1.40,0.0
2025-01-17T02:00,-2.5,0.00,0.00,0.00,1.41,253,1.90,0.0
2025-01-17T03:00,-3.3,0.00,0.00,0.00,1.83,244,2.50,0.0
2025-01-17T04:00,-4.7,0.00,0.00,0.00,1.87,236,2.80,0.0
2025-01-17T05:00,-4.3,0.00,0.00,0.00,1.81,228,3.00,0.0
2025-01-17T06:00,-4.8,0.00,0.00,0.00,1.86,243,3.50,0.0
2025-01-17T07:00,-4.7,0.00,0.00,0.00,1.78,238,3.80,0.0
2025-01-17T08:00,-4.5,0.00,0.00,0.00,1.63,227,3.90,7.0
2025-01-17T09:00,-1.9,0.00,0.00,0.00,1.72,206,4.90,125.0
2025-01-17T10:00,5.5,0.00,0.00,0.00,1.61,185,5.20,300.0
2025-01-17T11:00,6.3,0.00,0.00,0.00,2.55,177,6.70,449.0
2025-01-17T12:00,7.4,0.00,0.00,0.00,3.49,172,8.50,548.0
2025-01-17T13:00,10.9,0.00,0.00,0.00,4.35,182,9.40,585.0
2025-01-17T14:00,11.0,0.00,0.00,0.00,4.40,183,9.60,556.0
2025-01-17T15:00,10.9,0.00,0.00,0.00,4.30,177,8.80,462.0
2025-01-17T16:00,9.5,0.00,0.00,0.00,3.66,166,7.10,317.0
2025-01-17T17:00,9.8,0.00,0.00,0.00,3.29,167,6.00,141.0
2025-01-17T18:00,4.4,0.00,0.00,0.00,3.71,185,6.20,13.0
2025-01-17T19:00,4.2,0.00,0.00,0.00,3.10,201,5.90,0.0
2025-01-17T20:00,4.8,0.00,0.00,0.00,2.74,201,5.60,0.0
2025-01-17T21:00,4.9,0.00,0.00,0.00,2.70,199,5.70,0.0
2025-01-17T22:00,4.2,0.00,0.00,0.00,2.92,202,6.10,0.0
2025-01-17T23:00,3.0,0.00,0.00,0.00,3.06,206,6.10,0.0
2025-01-18T00:00,2.8,0.00,0.00,0.00,2.89,208,6.00,0.0
2025-01-18T01:00,2.3,0.00,0.00,0.00,2.74,211,6.00,0.0
2025-01-18T02:00,2.1,0.00,0.00,0.00,2.75,213,5.80,0.0
2025-01-18T03:00,1.9,0.00,0.00,0.00,2.62,215,5.20,0.0
2025-01-18T04:00,1.0,0.00,0.00,0.00,2.18,217,4.40,0.0
2025-01-18T05:00,1.0,0.00,0.00,0.00,2.23,220,4.40,0.0
2025-01-18T06:00,-0.1,0.00,0.00,0.00,2.13,221,4.40,0.0
2025-01-18T07:00,-0.1,0.00,0.00,0.00,2.12,223,4.50,0.0
2025-01-18T08:00,-0.2,0.00,0.00,0.00,2.33,223,4.70,7.0
2025-01-18T09:00,0.7,0.00,0.00,0.00,2.55,223,5.20,108.0
2025-01-18T10:00,8.3,0.00,0.00,0.00,1.81,219,4.80,261.0
2025-01-18T11:00,9.5,0.00,0.00,0.00,1.39,206,4.70,438.0
2025-01-18T12:00,10.1,0.00,0.00,0.00,1.18,192,4.50,534.0
2025-01-18T13:00,14.8,0.00,0.00,0.00,1.35,176,4.80,572.0
2025-01-18T14:00,15.3,0.00,0.00,0.00,1.55,165,5.20,543.0
2025-01-18T15:00,15.5,0.00,0.00,0.00,2.01,166,5.20,453.0
2025-01-18T16:00,14.5,0.00,0.00,0.00,2.45,163,5.00,311.0
2025-01-18T17:00,13.7,0.00,0.00,0.00,2.48,155,3.80,142.0
2025-01-18T18:00,7.5,0.00,0.00,0.00,2.75,170,4.30,13.0
2025-01-18T19:00,7.0,0.00,0.00,0.00,2.16,187,3.70,0.0
2025-01-18T20:00,7.7,0.00,0.00,0.00,1.95,222,3.00,0.0
2025-01-18T21:00,5.1,0.00,0.00,0.00,1.93,287,3.50,0.0
2025-01-18T22:00,5.4,0.00,0.00,0.00,2.17,308,4.50,0.0
2025-01-18T23:00,3.0,0.00,0.00,0.00,2.55,318,4.80,0.0
2025-01-19T00:00,3.0,0.00,0.00,0.00,2.58,314,4.80,0.0
2025-01-19T01:00,2.2,0.00,0.00,0.00,2.66,310,4.60,0.0
2025-01-19T02:00,2.6,0.00,0.00,0.00,2.75,307,4.80,0.0
2025-01-19T03:00,2.7,0.00,0.00,0.00,2.84,309,5.40,0.0
2025-01-19T04:00,0.7,0.00,0.00,0.00,2.73,310,5.10,0.0
2025-01-19T05:00,0.6,0.00,0.00,0.00,2.34,312,4.30,0.0
2025-01-19T06:00,-1.7,0.00,0.00,0.00,2.24,321,3.90,0.0
2025-01-19T07:00,-2.6,0.00,0.00,0.00,2.52,326,4.00,0.0
2025-01-19T08:00,-2.6,0.00,0.00,0.00,2.00,307,3.40,8.0
2025-01-19T09:00,0.7,0.00,0.00,0.00,1.60,290,3.80,126.0
2025-01-19T10:00,9.2,0.00,0.00,0.00,0.51,299,3.60,298.0
2025-01-19T11:00,9.9,0.00,0.00,0.00,0.47,72,4.40,446.0
2025-01-19T12:00,10.2,0.00,0.00,0.00,1.26,83,5.80,543.0
2025-01-19T13:00,10.1,0.00,0.00,0.00,1.70,87,6.20,580.0
2025-01-19T14:00,12.5,0.00,0.00,0.00,1.51,98,5.90,551.0
2025-01-19T15:00,12.4,0.00,0.00,0.00,1.75,103,5.00,460.0
2025-01-19T16:00,12.3,0.00,0.00,0.00,2.41,103,5.20,317.0
2025-01-19T17:00,12.5,0.00,0.00,0.00,2.09,101,3.40,146.0
2025-01-19T18:00,5.3,0.00,0.00,0.00,2.98,113,3.50,14.0
2025-01-19T19:00,7.5,0.00,0.00,0.00,2.06,116,2.60,0.0
2025-01-19T20:00,8.1,0.00,0.00,0.00,1.48,66,2.10,0.0
2025-01-19T21:00,8.0,0.00,0.00,0.00,1.43,25,1.90,0.0
2025-01-19T22:00,6.6,0.00,0.00,0.00,1.25,23,1.50,0.0
2025-01-19T23:00,3.5,0.00,0.00,0.00,0.85,3,0.80,0.0
2025-01-20T00:00,3.4,0.00,0.00,0.00,0.50,307,0.70,0.0
2025-01-20T01:00,2.4,0.00,0.00,0.00,0.51,281,1.20,0.0
2025-01-20T02:00,1.6,0.00,0.00,0.00,0.86,277,1.80,0.0
2025-01-20T03:00,0.9,0.00,0.00,0.00,0.85,270,1.30,0.0
2025-01-20T04:00,-0.8,0.00,0.00,0.00,0.86,263,1.30,0.0
2025-01-20T05:00,-1.4,0.00,0.00,0.00,1.19,248,1.70,0.0
2025-01-20T06:00,-1.9,0.00,0.00,0.00,1.47,252,2.20,0.0
2025-01-20T07:00,-2.8,0.00,0.00,0.00,1.43,241,2.60,0.0
2025-01-20T08:00,-2.8,0.00,0.00,0.00,1.37,237,2.70,8.0
2025-01-20T09:00,-0.6,0.00,0.00,0.00,1.46,218,3.90,126.0
2025-01-20T10:00,7.3,0.00,0.00,0.00,1.47,190,4.50,299.0
2025-01-20T11:00,7.6,0.00,0.00,0.00,1.95,181,5.60,447.0
2025-01-20T12:00,8.5,0.00,0.00,0.00,2.05,179,6.20,545.0
2025-01-20T13:00,13.6,0.00,0.00,0.00,2.12,172,6.30,583.0
2025-01-20T14:00,14.0,0.00,0.00,0.00,2.45,168,6.40,554.0
2025-01-20T15:00,14.1,0.00,0.00,0.00,2.78,166,6.50,464.0
2025-01-20T16:00,13.5,0.00,0.00,0.00,3.18,164,6.40,321.0
2025-01-20T17:00,14.0,0.00,0.00,0.00,2.35,156,4.20,149.0
2025-01-20T18:00,6.5,0.00,0.00,0.00,2.97,174,4.70,16.0
2025-01-20T19:00,6.5,0.00,0.00,0.00,2.77,197,4.90,0.0
2025-01-20T20:00,6.4,0.00,0.00,0.00,2.17,209,4.50,0.0
2025-01-20T21:00,5.8,0.00,0.00,0.00,2.13,221,4.10,0.0
2025-01-20T22:00,4.7,0.00,0.00,0.00,2.06,231,4.10,0.0
2025-01-20T23:00,2.4,0.00,0.00,0.00,2.04,234,4.10,0.0
2025-01-21T00:00,2.1,0.00,0.00,0.00,2.04,239,4.00,0.0
2025-01-21T01:00,0.7,0.00,0.00,0.00,1.86,246,3.90,0.0
2025-01-21T02:00,0.0,0.00,0.00,0.00,1.60,250,3.70,0.0
2025-01-21T03:00,-0.3,0.00,0.00,0.00,1.46,254,2.90,0.0
2025-01-21T04:00,-1.3,0.00,0.00,0.00,1.44,256,2.80,0.0
2025-01-21T05:00,-1.5,0.00,0.00,0.00,1.41,253,2.70,0.0
2025-01-21T06:00,-2.4,0.00,0.00,0.00,1.41,278,2.50,0.0
2025-01-21T07:00,-2.7,0.00,0.00,0.00,1.59,311,2.70,0.0
2025-01-21T08:00,-1.5,0.00,0.00,0.00,1.86,336,4.20,8.0
2025-01-21T09:00,-0.0,0.00,0.00,0.00,2.20,348,5.80,118.0
2025-01-21T10:00,6.3,0.00,0.00,0.00,2.81,5,7.00,249.0
2025-01-21T11:00,7.4,0.00,0.00,0.00,3.57,15,8.50,358.0
2025-01-21T12:00,7.6,0.00,0.00,0.00,3.65,17,8.60,435.0
2025-01-21T13:00,10.1,0.00,0.00,0.00,3.58,20,8.70,442.0
2025-01-21T14:00,10.2,0.00,0.00,0.00,3.75,21,9.60,412.0
2025-01-21T15:00,9.9,0.00,0.00,0.00,4.13,19,8.60,387.0
2025-01-21T16:00,8.9,0.00,0.00,0.00,4.29,21,8.40,254.0
2025-01-21T17:00,9.6,0.00,0.00,0.00,3.59,21,6.60,111.0
2025-01-21T18:00,7.2,0.00,0.00,0.00,3.16,11,6.30,12.0
2025-01-21T19:00,7.7,0.00,0.00,0.00,3.41,3,6.60,0.0
2025-01-21T20:00,8.1,0.00,0.00,0.00,3.68,353,6.80,0.0
2025-01-21T21:00,8.5,0.00,0.00,0.00,3.54,341,7.20,0.0
2025-01-21T22:00,7.8,0.00,0.00,0.00,3.42,335,7.00,0.0
2025-01-21T23:00,6.1,0.00,0.00,0.00,3.61,341,7.20,0.0
2025-01-22T00:00,5.9,0.00,0.00,0.00,3.64,344,6.90,0.0
2025-01-22T01:00,5.2,0.00,0.00,0.00,3.42,348,6.30,0.0
2025-01-22T02:00,4.9,0.00,0.00,0.00,3.00,342,5.80,0.0
2025-01-22T03:00,5.2,0.00,0.00,0.00,3.07,344,5.60,0.0
2025-01-22T04:00,4.1,0.00,0.00,0.00,3.78,352,7.00,0.0
2025-01-22T05:00,4.3,0.00,0.00,0.00,3.97,355,7.20,0.0
2025-01-22T06:00,3.0,0.00,0.00,0.00,4.07,354,7.40,0.0
2025-01-22T07:00,3.2,0.00,0.00,0.00,4.16,357,7.80,0.0
2025-01-22T08:00,2.3,0.00,0.00,0.00,4.26,356,7.70,6.0
2025-01-22T09:00,1.4,0.00,0.00,0.00,4.56,356,9.30,86.0
2025-01-22T10:00,4.5,0.00,0.00,0.00,5.20,1,10.30,227.0
2025-01-22T11:00,4.4,0.00,0.00,0.00,5.08,6,10.70,362.0
2025-01-22T12:00,4.8,0.00,0.00,0.00,4.99,11,10.60,482.0
2025-01-22T13:00,7.9,0.00,0.00,0.00,5.11,16,10.40,536.0
2025-01-22T14:00,8.0,0.00,0.00,0.00,4.98,19,10.00,529.0
2025-01-22T15:00,8.0,0.00,0.00,0.00,4.68,20,9.80,447.0
2025-01-22T16:00,6.9,0.00,0.00,0.00,4.41,20,8.90,308.0
2025-01-22T17:00,7.2,0.00,0.00,0.00,3.70,19,6.90,147.0
2025-01-22T18:00,4.0,0.00,0.00,0.00,3.07,7,5.90,17.0
2025-01-22T19:00,4.1,0.00,0.00,0.00,3.30,357,6.10,0.0
2025-01-22T20:00,4.2,0.00,0.00,0.00,3.25,350,6.20,0.0
2025-01-22T21:00,4.5,0.00,0.00,0.00,3.26,342,6.30,0.0
2025-01-22T22:00,4.1,0.00,0.00,0.00,3.29,340,6.20,0.0
2025-01-22T23:00,1.9,0.00,0.00,0.00,3.27,341,6.00,0.0
2025-01-23T00:00,2.1,0.00,0.00,0.00,3.21,342,5.90,0.0
2025-01-23T01:00,1.8,0.00,0.00,0.00,3.02,341,5.80,0.0
2025-01-23T02:00,1.5,0.00,0.00,0.00,2.79,339,5.50,0.0
2025-01-23T03:00,1.1,0.00,0.00,0.00,2.78,342,5.10,0.0
2025-01-23T04:00,0.0,0.00,0.00,0.00,2.67,343,4.90,0.0
2025-01-23T05:00,-0.2,0.00,0.00,0.00,2.49,345,4.50,0.0
2025-01-23T06:00,-0.6,0.00,0.00,0.00,2.48,341,4.30,0.0
2025-01-23T07:00,-0.8,0.00,0.00,0.00,2.48,351,4.00,0.0
2025-01-23T08:00,-0.7,0.00,0.00,0.00,2.25,357,4.00,8.0
2025-01-23T09:00,-0.6,0.00,0.00,0.00,2.10,357,4.90,106.0
2025-01-23T10:00,3.1,0.00,0.00,0.00,2.10,12,5.40,236.0
2025-01-23T11:00,3.8,0.00,0.00,0.00,1.95,26,5.90,385.0
2025-01-23T12:00,4.0,0.00,0.00,0.00,2.34,42,6.10,457.0
2025-01-23T13:00,6.0,0.00,0.00,0.00,1.39,69,5.60,389.0
2025-01-23T14:00,6.6,0.00,0.00,0.00,1.71,85,5.60,514.0
2025-01-23T15:00,6.7,0.00,0.00,0.00,1.80,93,5.20,430.0
2025-01-23T16:00,6.2,0.00,0.00,0.00,1.82,99,4.70,296.0
2025-01-23T17:00,6.4,0.00,0.00,0.00,1.36,96,2.50,148.0
2025-01-23T18:00,1.9,0.00,0.00,0.00,1.84,49,3.10,17.0
2025-01-23T19:00,2.5,0.00,0.00,0.00,1.79,27,2.70,0.0
2025-01-23T20:00,2.7,0.00,0.00,0.00,1.80,13,2.50,0.0
2025-01-23T21:00,2.9,0.00,0.00,0.00,1.70,357,2.70,0.0
2025-01-23T22:00,3.1,0.00,0.00,0.00,1.59,336,3.10,0.0
2025-01-23T23:00,2.9,0.00,0.00,0.00,1.76,345,3.40,0.0
2025-01-24T00:00,3.6,0.00,0.00,0.00,1.70,346,4.10,0.0
2025-01-24T01:00,3.8,0.00,0.00,0.00,1.91,355,4.20,0.0
2025-01-24T02:00,3.8,0.00,0.00,0.00,2.15,359,4.20,0.0
2025-01-24T03:00,3.6,0.10,0.00,0.07,2.40,359,4.60,0.0
2025-01-24T04:00,3.6,0.20,0.00,0.14,2.60,358,4.90,0.0
2025-01-24T05:00,3.5,0.10,0.00,0.07,2.65,2,4.90,0.0
2025-01-24T06:00,3.4,0.10,0.00,0.07,2.60,357,5.10,0.0
2025-01-24T07:00,3.4,0.00,0.00,0.00,2.55,2,5.30,0.0
2025-01-24T08:00,3.3,0.10,0.00,0.07,2.85,1,5.60,3.0
2025-01-24T09:00,2.3,0.10,0.00,0.07,3.25,2,6.70,24.0
2025-01-24T10:00,3.1,0.10,0.00,0.07,3.40,2,7.50,56.0
2025-01-24T11:00,2.7,0.10,0.00,0.07,3.70,359,8.10,106.0
2025-01-24T12:00,2.2,0.10,0.00,0.07,4.00,358,8.00,101.0
2025-01-24T13:00,3.2,0.00,0.00,0.00,4.30,2,8.20,124.0
2025-01-24T14:00,3.3,0.00,0.00,0.00,4.26,3,8.30,128.0
2025-01-24T15:00,3.7,0.00,0.00,0.00,4.42,5,8.70,99.0
2025-01-24T16:00,4.3,0.00,0.00,0.00,4.44,8,8.70,94.0
2025-01-24T17:00,5.1,0.00,0.00,0.00,3.98,6,7.60,56.0
2025-01-24T18:00,4.7,0.00,0.00,0.00,3.16,355,6.50,5.0
2025-01-24T19:00,5.1,0.00,0.00,0.00,3.35,358,6.90,0.0
2025-01-24T20:00,5.4,0.00,0.00,0.00,3.31,356,7.40,0.0
2025-01-24T21:00,5.6,0.00,0.00,0.00,3.91,356,8.20,0.0
2025-01-24T22:00,5.7,0.00,0.00,0.00,4.29,353,8.60,0.0
2025-01-24T23:00,5.0,0.00,0.00,0.00,4.97,355,9.30,0.0
2025-01-25T00:00,5.1,0.00,0.00,0.00,5.10,359,9.50,0.0
2025-01-25T01:00,4.6,0.00,0.00,0.00,4.75,358,9.30,0.0
2025-01-25T02:00,4.5,0.00,0.00,0.00,4.55,358,9.40,0.0
2025-01-25T03:00,4.5,0.00,0.00,0.00,4.55,358,8.60,0.0
2025-01-25T04:00,3.7,0.00,0.00,0.00,4.70,1,8.60,0.0
2025-01-25T05:00,3.6,0.00,0.00,0.00,4.56,3,8.30,0.0
2025-01-25T06:00,2.4,0.00,0.00,0.00,4.36,5,7.90,0.0
2025-01-25T07:00,2.3,0.00,0.00,0.00,4.05,3,7.60,0.0
2025-01-25T08:00,2.1,0.00,0.00,0.00,4.10,359,7.50,6.0
2025-01-25T09:00,2.0,0.00,0.00,0.00,4.15,357,8.80,74.0
2025-01-25T10:00,3.0,0.00,0.00,0.00,4.15,359,9.30,138.0
2025-01-25T11:00,3.1,0.00,0.00,0.00,4.20,2,9.10,210.0
2025-01-25T12:00,3.4,0.00,0.00,0.00,4.39,8,8.80,257.0
2025-01-25T13:00,4.5,0.00,0.00,0.00,3.78,7,8.50,304.0
2025-01-25T14:00,4.3,0.00,0.00,0.00,3.31,3,7.30,205.0
2025-01-25T15:00,4.2,0.10,0.10,0.00,3.21,4,7.00,169.0
2025-01-25T16:00,4.1,0.10,0.10,0.00,3.06,11,6.20,96.0
2025-01-25T17:00,3.9,0.10,0.10,0.00,2.31,18,5.00,62.0
2025-01-25T18:00,2.7,0.10,0.10,0.00,1.15,5,2.60,8.0
2025-01-25T19:00,2.4,0.20,0.10,0.07,1.00,360,2.50,0.0
2025-01-25T20:00,2.2,0.30,0.00,0.21,0.76,352,2.60,0.0
2025-01-25T21:00,2.0,0.40,0.10,0.21,0.75,360,2.20,0.0
2025-01-25T22:00,1.8,0.50,0.10,0.28,0.96,351,2.40,0.0
2025-01-25T23:00,1.3,0.60,0.00,0.42,1.00,357,2.40,0.0
2025-01-26T00:00,1.3,0.70,0.00,0.49,0.97,12,2.30,0.0
2025-01-26T01:00,1.3,0.70,0.00,0.49,0.70,4,2.20,0.0
2025-01-26T02:00,1.4,0.70,0.00,0.49,0.46,13,1.80,0.0
2025-01-26T03:00,1.7,0.20,0.00,0.14,0.29,329,1.70,0.0
2025-01-26T04:00,1.1,0.00,0.00,0.00,1.32,259,2.00,0.0
2025-01-26T05:00,1.4,0.00,0.00,0.00,1.32,261,2.40,0.0
2025-01-26T06:00,0.8,0.00,0.00,0.00,1.39,240,2.60,0.0
2025-01-26T07:00,-0.4,0.00,0.00,0.00,1.91,264,3.70,0.0
2025-01-26T08:00,0.1,0.00,0.00,0.00,1.87,279,4.90,11.0
2025-01-26T09:00,1.5,0.00,0.00,0.00,2.30,297,7.10,133.0
2025-01-26T10:00,3.5,0.00,0.00,0.00,3.65,306,9.70,301.0
2025-01-26T11:00,3.4,0.00,0.00,0.00,6.05,312,13.00,487.0
2025-01-26T12:00,3.0,0.00,0.00,0.00,6.72,314,13.70,596.0
2025-01-26T13:00,3.9,0.00,0.00,0.00,6.58,313,13.60,634.0
2025-01-26T14:00,3.8,0.00,0.00,0.00,6.47,315,13.00,603.0
2025-01-26T15:00,3.7,0.00,0.00,0.00,6.19,317,12.90,502.0
2025-01-26T16:00,2.2,0.00,0.00,0.00,5.66,316,11.90,357.0
2025-01-26T17:00,2.1,0.00,0.00,0.00,3.85,314,9.00,178.0
2025-01-26T18:00,-0.7,0.00,0.00,0.00,3.26,310,5.50,25.0
2025-01-26T19:00,-1.2,0.00,0.00,0.00,3.04,306,4.90,0.0
2025-01-26T20:00,-1.2,0.00,0.00,0.00,2.83,302,4.80,0.0
2025-01-26T21:00,-1.3,0.00,0.00,0.00,2.51,301,4.50,0.0
2025-01-26T22:00,-2.1,0.00,0.00,0.00,2.39,299,4.10,0.0
2025-01-26T23:00,-3.2,0.00,0.00,0.00,2.51,293,4.00,0.0
2025-01-27T00:00,-3.1,0.00,0.00,0.00,2.57,299,4.00,0.0
2025-01-27T01:00,-3.4,0.00,0.00,0.00,2.57,307,4.10,0.0
2025-01-27T02:00,-3.4,0.00,0.00,0.00,2.53,322,4.20,0.0
2025-01-27T03:00,-3.5,0.00,0.00,0.00,2.48,332,3.80,0.0
2025-01-27T04:00,-4.8,0.00,0.00,0.00,2.24,336,3.70,0.0
2025-01-27T05:00,-4.9,0.00,0.00,0.00,2.13,330,3.50,0.0
2025-01-27T06:00,-5.2,0.00,0.00,0.00,2.03,322,3.40,0.0
2025-01-27T07:00,-5.0,0.00,0.00,0.00,1.88,310,3.20,0.0
2025-01-27T08:00,-4.9,0.00,0.00,0.00,1.48,298,3.20,12.0
2025-01-27T09:00,-3.8,0.00,0.00,0.00,1.66,295,4.70,145.0
2025-01-27T10:00,0.7,0.00,0.00,0.00,2.87,305,7.10,327.0
2025-01-27T11:00,1.0,0.00,0.00,0.00,3.36,314,8.00,483.0
2025-01-27T12:00,1.4,0.00,0.00,0.00,3.69,319,8.50,587.0
2025-01-27T13:00,3.4,0.00,0.00,0.00,3.76,319,8.80,626.0
2025-01-27T14:00,3.6,0.00,0.00,0.00,3.68,317,8.70,598.0
2025-01-27T15:00,3.9,0.00,0.00,0.00,3.64,317,8.20,505.0
2025-01-27T16:00,4.0,0.00,0.00,0.00,3.55,320,7.60,359.0
2025-01-27T17:00,3.8,0.00,0.00,0.00,1.97,333,4.30,179.0
2025-01-27T18:00,-0.8,0.00,0.00,0.00,2.06,296,3.50,26.0
2025-01-27T19:00,-1.0,0.00,0.00,0.00,2.15,273,3.40,0.0
2025-01-27T20:00,-1.3,0.00,0.00,0.00,2.22,284,3.70,0.0
2025-01-27T21:00,-0.8,0.00,0.00,0.00,2.50,296,3.90,0.0
2025-01-27T22:00,-1.5,0.00,0.00,0.00,2.65,302,3.90,0.0
2025-01-27T23:00,-4.1,0.00,0.00,0.00,2.27,303,3.70,0.0
2025-01-28T00:00,-4.5,0.00,0.00,0.00,2.02,303,3.40,0.0
2025-01-28T01:00,-5.0,0.00,0.00,0.00,1.86,301,3.20,0.0
2025-01-28T02:00,-4.9,0.00,0.00,0.00,1.74,297,3.20,0.0
2025-01-28T03:00,-4.8,0.00,0.00,0.00,1.68,297,3.00,0.0
2025-01-28T04:00,-5.6,0.00,0.00,0.00,1.61,296,2.80,0.0
2025-01-28T05:00,-6.0,0.00,0.00,0.00,1.57,297,2.80,0.0
2025-01-28T06:00,-6.6,0.00,0.00,0.00,1.60,302,2.70,0.0
2025-01-28T07:00,-6.6,0.00,0.00,0.00,1.60,302,2.60,0.0
2025-01-28T08:00,-6.2,0.00,0.00,0.00,1.14,293,2.50,12.0
2025-01-28T09:00,-4.5,0.00,0.00,0.00,0.65,293,3.00,146.0
2025-01-28T10:00,2.3,0.00,0.00,0.00,0.68,287,4.00,328.0
2025-01-28T11:00,2.3,0.00,0.00,0.00,1.25,265,4.50,482.0
2025-01-28T12:00,2.4,0.00,0.00,0.00,1.61,263,4.90,585.0
2025-01-28T13:00,5.0,0.00,0.00,0.00,1.78,260,5.10,625.0
2025-01-28T14:00,5.2,0.00,0.00,0.00,1.85,251,5.40,598.0
2025-01-28T15:00,5.6,0.00,0.00,0.00,1.88,241,5.80,504.0
2025-01-28T16:00,6.0,0.00,0.00,0.00,1.63,230,5.00,358.0
2025-01-28T17:00,5.7,0.00,0.00,0.00,1.42,170,3.30,180.0
2025-01-28T18:00,2.5,0.00,0.00,0.00,2.37,162,4.90,27.0
2025-01-28T19:00,1.3,0.00,0.00,0.00,2.52,166,5.60,0.0
2025-01-28T20:00,0.6,0.00,0.00,0.00,2.25,177,5.10,0.0
